card_id,name,supertype,subtype_primary,subtypes_all,type_primary,types_all,hp,evolves_from,rarity,artist,regulation_mark,national_pokedex_first,converted_retreat_cost,set_id,set_name,set_series,set_release_date,set_total,set_printed_total,tcgplayer_updated_at,price_usd,price_kind,cardmarket_avg_sell_eur,cardmarket_trend_eur,release_year
neo1-62,Horsea,Pokémon,Basic,Basic,Water,Water,50.0,,Common,Miki Tanaka,Unknown,116.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.82,0.81,2000
neo1-63,Ledyba,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Sumiyoshi Kizuki,Unknown,165.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.6,0.55,2000
neo1-64,Mantine,Pokémon,Basic,Basic,Water,Water,60.0,,Common,Ken Sugimori,Unknown,226.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.41,0.52,2000
neo1-65,Mareep,Pokémon,Basic,Basic,Lightning,Lightning,40.0,,Common,Ken Sugimori,Unknown,179.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.61,0.88,2000
neo1-66,Marill,Pokémon,Basic,Basic,Water,Water,40.0,,Common,Atsuko Nishida,Unknown,183.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.68,1.06,2000
neo1-67,Natu,Pokémon,Basic,Basic,Psychic,Psychic,30.0,,Common,Ken Sugimori,Unknown,177.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.45,0.46,2000
neo1-68,Oddish,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Sumiyoshi Kizuki,Unknown,43.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.56,0.49,2000
neo1-69,Onix,Pokémon,Basic,Basic,Fighting,Fighting,60.0,,Common,Mitsuhiro Arita,Unknown,95.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.92,0.74,2000
neo1-70,Pikachu,Pokémon,Basic,Basic,Lightning,Lightning,50.0,,Common,Naoyo Kimura,Unknown,25.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,3.1,5.4,2000
neo1-71,Sentret,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Common,Ken Sugimori,Unknown,161.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.78,0.68,2000
neo1-72,Shuckle,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Ken Sugimori,Unknown,213.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.73,0.62,2000
neo1-73,Slowpoke,Pokémon,Basic,Basic,Psychic,Psychic,50.0,,Common,Tomokazu Komiya,Unknown,79.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.19,1.2,2000
neo1-74,Snubbull,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Common,Mitsuhiro Arita,Unknown,209.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.51,0.38,2000
neo1-75,Spinarak,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Ken Sugimori,Unknown,167.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.54,0.36,2000
neo1-76,Stantler,Pokémon,Basic,Basic,Colorless,Colorless,60.0,,Common,Ken Sugimori,Unknown,234.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.58,0.79,2000
neo1-77,Sudowoodo,Pokémon,Basic,Basic,Fighting,Fighting,60.0,,Common,Ken Sugimori,Unknown,185.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.83,0.41,2000
neo1-78,Sunkern,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Kagemaru Himeno,Unknown,191.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.68,0.67,2000
neo1-79,Swinub,Pokémon,Basic,Basic,Water,Water,40.0,,Common,Ken Sugimori,Unknown,220.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.54,0.66,2000
neo1-80,Totodile,Pokémon,Basic,Basic,Water,Water,40.0,,Common,Ken Sugimori,Unknown,158.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.59,1.17,2000
neo1-81,Totodile,Pokémon,Basic,Basic,Water,Water,50.0,,Common,Hironobu Yoshida,Unknown,158.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.96,1.9,2000
neo1-82,Wooper,Pokémon,Basic,Basic,Water,Water,50.0,,Common,Miki Tanaka,Unknown,194.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.58,0.73,2000
neo1-83,Arcade Game,Trainer,Goldenrod Game Corner,Goldenrod Game Corner,Unknown,,,,Rare,"K. Hoshiba, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.19,1.92,2000
neo1-84,Ecogym,Trainer,Stadium,Stadium,Unknown,,,,Rare,"Shin-ichi Yoshikawa, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.3,2.83,2000
neo1-85,Energy Charge,Trainer,Unknown,,Unknown,,,,Rare,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.79,1.82,2000
neo1-86,Focus Band,Trainer,Pokémon Tool,Pokémon Tool,Unknown,,,,Rare,Tomokazu Komiya,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,6.49,5.97,2000
neo1-87,Mary,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.58,1.73,2000
neo1-88,PokéGear,Trainer,Unknown,,Unknown,,,,Rare,"Katsura Tabata, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.21,2.42,2000
neo1-89,Super Energy Retrieval,Trainer,Unknown,,Unknown,,,,Rare,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.59,1.89,2000
neo1-90,Time Capsule,Trainer,Unknown,,Unknown,,,,Rare,"""Big Mama"" Tagawa, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.17,1.53,2000
neo1-91,Bill's Teleporter,Trainer,Unknown,,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.82,0.91,2000
neo1-92,Card-Flip Game,Trainer,Goldenrod Game Corner,Goldenrod Game Corner,Unknown,,,,Uncommon,"K. Hoshiba, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.91,0.92,2000
neo1-93,Gold Berry,Trainer,Pokémon Tool,Pokémon Tool,Unknown,,,,Uncommon,"Ryuta Kusumi, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.45,1.37,2000
neo1-94,Miracle Berry,Trainer,Pokémon Tool,Pokémon Tool,Unknown,,,,Uncommon,"Yousuke Hirata, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.87,0.73,2000
neo1-95,New Pokédex,Trainer,Unknown,,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.79,0.67,2000
neo1-96,Professor Elm,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.6,0.59,2000
neo1-97,Sprout Tower,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,"Hiromichi Sugiyama, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.42,1.92,2000
neo1-98,Super Scoop Up,Trainer,Unknown,,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.86,1.07,2000
neo1-99,Berry,Trainer,Pokémon Tool,Pokémon Tool,Unknown,,,,Common,"Yousuke Hirata, CR CG gangs",Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.38,0.37,2000
neo1-100,Double Gust,Trainer,Unknown,,Unknown,,,,Common,Tomokazu Komiya,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.83,0.7,2000
neo1-101,Moo-Moo Milk,Trainer,Unknown,,Unknown,,,,Common,Tomokazu Komiya,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.43,0.49,2000
neo1-102,Pokémon March,Trainer,Unknown,,Unknown,,,,Common,Tomokazu Komiya,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.76,0.75,2000
neo1-103,Super Rod,Trainer,Unknown,,Unknown,,,,Common,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.35,0.25,2000
neo1-104,Darkness Energy,Energy,Special,Special,Unknown,,,,Rare,Milky Isobe,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.86,2.77,2000
neo1-105,Recycle Energy,Energy,Special,Special,Unknown,,,,Rare,Hideki Kazama,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.76,3.22,2000
neo1-106,Fighting Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.53,0.83,2000
neo1-107,Fire Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.45,0.52,2000
neo1-108,Grass Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.36,0.9,2000
neo1-109,Lightning Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.35,0.39,2000
neo1-110,Psychic Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.41,0.52,2000
neo1-111,Water Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.26,0.34,2000
neo2-1,Espeon,Pokémon,Stage 1,Stage 1,Psychic,Psychic,80.0,Eevee,Rare Holo,Atsuko Nishida,Unknown,196.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,70.61,111.3,2001
neo2-2,Forretress,Pokémon,Stage 1,Stage 1,Metal,Metal,80.0,Pineco,Rare Holo,CR CG gangs,Unknown,205.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,63.64,1stEditionHolofoil,16.54,14.44,2001
neo2-3,Hitmontop,Pokémon,Basic,Basic,Fighting,Fighting,60.0,,Rare Holo,Sumiyoshi Kizuki,Unknown,237.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,84.95,1stEditionHolofoil,13.36,8.15,2001
neo2-4,Houndoom,Pokémon,Stage 1,Stage 1,Darkness,Darkness,70.0,Houndour,Rare Holo,Shin-ichi Yoshida,Unknown,229.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,165.03,1stEditionHolofoil,26.48,5.82,2001
neo2-5,Houndour,Pokémon,Basic,Basic,Fire,Fire,50.0,,Rare Holo,Aya Kusube,Unknown,228.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,139.24,1stEditionHolofoil,34.09,30.37,2001
neo2-6,Kabutops,Pokémon,Stage 2,Stage 2,Water,Water,90.0,Kabuto,Rare Holo,Kimiya Masago,Unknown,141.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,132.0,1stEditionHolofoil,43.09,54.39,2001
neo2-7,Magnemite,Pokémon,Basic,Basic,Metal,Metal,40.0,,Rare Holo,"K. Hoshiba, CR CG gangs",Unknown,81.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,73.09,1stEditionHolofoil,13.82,65.85,2001
neo2-8,Politoed,Pokémon,Stage 2,Stage 2,Water,Water,100.0,Poliwhirl,Rare Holo,Tomokazu Komiya,Unknown,186.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,161.57,1stEditionHolofoil,37.14,33.2,2001
neo2-9,Poliwrath,Pokémon,Stage 2,Stage 2,Fighting,Fighting,90.0,Poliwhirl,Rare Holo,Shin-ichi Yoshida,Unknown,62.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,76.39,1stEditionHolofoil,17.19,19.84,2001
neo2-10,Scizor,Pokémon,Stage 1,Stage 1,Metal,Metal,80.0,Scyther,Rare Holo,Kimiya Masago,Unknown,212.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,30.38,29.97,2001
neo2-11,Smeargle,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Rare Holo,Hironobu Yoshida,Unknown,235.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,113.32,1stEditionHolofoil,20.5,785.88,2001
neo2-12,Tyranitar,Pokémon,Stage 2,Stage 2,Darkness,Darkness,100.0,Pupitar,Rare Holo,Hironobu Yoshida,Unknown,248.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,400.49,1stEditionHolofoil,82.99,41.55,2001
neo2-13,Umbreon,Pokémon,Stage 1,Stage 1,Darkness,Darkness,80.0,Eevee,Rare Holo,Kimiya Masago,Unknown,197.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,437.52,225.62,2001
neo2-14,Unown [A],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Rare Holo,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,71.62,1stEditionHolofoil,14.04,11.45,2001
neo2-15,Ursaring,Pokémon,Stage 1,Stage 1,Colorless,Colorless,80.0,Teddiursa,Rare Holo,Naoyo Kimura,Unknown,217.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,71.56,1stEditionHolofoil,21.12,20.38,2001
neo2-16,Wobbuffet,Pokémon,Basic,Basic,Psychic,Psychic,90.0,,Rare Holo,Hironobu Yoshida,Unknown,202.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,81.26,1stEditionHolofoil,16.09,20.52,2001
neo2-17,Yanma,Pokémon,Basic,Basic,Grass,Grass,60.0,,Rare Holo,Atsuko Nishida,Unknown,193.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,86.85,1stEditionHolofoil,10.52,48.6,2001
neo2-18,Beedrill,Pokémon,Stage 2,Stage 2,Grass,Grass,80.0,Kakuna,Rare,Aya Kusube,Unknown,15.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,8.73,7.98,2001
neo2-19,Butterfree,Pokémon,Stage 2,Stage 2,Grass,Grass,80.0,Metapod,Rare,Atsuko Nishida,Unknown,12.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,2.67,1.97,2001
neo2-20,Espeon,Pokémon,Stage 1,Stage 1,Psychic,Psychic,70.0,Eevee,Rare,Naoyo Kimura,Unknown,196.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,9.86,13.05,2001
neo2-21,Forretress,Pokémon,Stage 1,Stage 1,Metal,Metal,80.0,Pineco,Rare,CR CG gangs,Unknown,205.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,4.26,4.67,2001
neo2-22,Hitmontop,Pokémon,Basic,Basic,Fighting,Fighting,60.0,,Rare,Sumiyoshi Kizuki,Unknown,237.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,4.92,4.46,2001
neo2-23,Houndoom,Pokémon,Stage 1,Stage 1,Darkness,Darkness,70.0,Houndour,Rare,Shin-ichi Yoshida,Unknown,229.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,6.58,5.9,2001
neo2-24,Houndour,Pokémon,Basic,Basic,Fire,Fire,50.0,,Rare,Aya Kusube,Unknown,228.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,11.51,11.76,2001
neo2-25,Kabutops,Pokémon,Stage 2,Stage 2,Water,Water,90.0,Kabuto,Rare,Kimiya Masago,Unknown,141.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,8.28,9.92,2001
neo2-26,Magnemite,Pokémon,Basic,Basic,Metal,Metal,40.0,,Rare,"K. Hoshiba, CR CG gangs",Unknown,81.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,4.5,5.79,2001
neo2-27,Politoed,Pokémon,Stage 2,Stage 2,Water,Water,100.0,Poliwhirl,Rare,Tomokazu Komiya,Unknown,186.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,7.04,7.17,2001
neo2-28,Poliwrath,Pokémon,Stage 2,Stage 2,Fighting,Fighting,90.0,Poliwhirl,Rare,Shin-ichi Yoshida,Unknown,62.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,4.78,5.66,2001
neo2-29,Scizor,Pokémon,Stage 1,Stage 1,Metal,Metal,80.0,Scyther,Rare,Kimiya Masago,Unknown,212.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,8.46,7.75,2001
neo2-30,Smeargle,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Rare,Hironobu Yoshida,Unknown,235.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,6.45,5.03,2001
neo2-31,Tyranitar,Pokémon,Stage 2,Stage 2,Darkness,Darkness,100.0,Pupitar,Rare,Hironobu Yoshida,Unknown,248.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,15.52,12.28,2001
neo2-32,Umbreon,Pokémon,Stage 1,Stage 1,Darkness,Darkness,70.0,Eevee,Rare,Naoyo Kimura,Unknown,197.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,40.6,36.61,2001
neo2-33,Unown [A],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Rare,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,6.99,8.44,2001
neo2-34,Ursaring,Pokémon,Stage 1,Stage 1,Colorless,Colorless,80.0,Teddiursa,Rare,Naoyo Kimura,Unknown,217.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,5.16,6.11,2001
neo2-35,Wobbuffet,Pokémon,Basic,Basic,Psychic,Psychic,90.0,,Rare,Hironobu Yoshida,Unknown,202.0,3.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,9.43,6.13,2001
neo2-36,Yanma,Pokémon,Basic,Basic,Grass,Grass,60.0,,Rare,Atsuko Nishida,Unknown,193.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,7.49,0.64,2001
neo2-37,Corsola,Pokémon,Basic,Basic,Water,Water,50.0,,Uncommon,Yuka Morii,Unknown,222.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.4,1.3,2001
neo2-38,Eevee,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Uncommon,Aya Kusube,Unknown,133.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,4.03,3.71,2001
neo2-39,Houndour,Pokémon,Basic,Basic,Darkness,Darkness,40.0,,Uncommon,Shin-ichi Yoshida,Unknown,228.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.62,2.25,2001
neo2-40,Igglybuff,Pokémon,Baby,Baby,Colorless,Colorless,30.0,,Uncommon,Miki Tanaka,Unknown,174.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,2.1,1.7,2001
neo2-41,Kakuna,Pokémon,Stage 1,Stage 1,Grass,Grass,70.0,Weedle,Uncommon,Yukiko Baba,Unknown,14.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.7,0.69,2001
neo2-42,Metapod,Pokémon,Stage 1,Stage 1,Grass,Grass,70.0,Caterpie,Uncommon,Sumiyoshi Kizuki,Unknown,11.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.76,0.59,2001
neo2-43,Omastar,Pokémon,Stage 2,Stage 2,Fighting,Fighting,80.0,Omanyte,Uncommon,Shin-ichi Yoshida,Unknown,139.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.62,0.76,2001
neo2-44,Poliwhirl,Pokémon,Stage 1,Stage 1,Water,Water,70.0,Poliwag,Uncommon,Kagemaru Himeno,Unknown,61.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.93,0.02,2001
neo2-45,Pupitar,Pokémon,Stage 1,Stage 1,Fighting,Fighting,70.0,Larvitar,Uncommon,Hironobu Yoshida,Unknown,247.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.64,0.81,2001
neo2-46,Scyther,Pokémon,Basic,Basic,Grass,Grass,60.0,,Uncommon,Kimiya Masago,Unknown,123.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.36,0.82,2001
neo2-47,Unown [D],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Uncommon,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.06,1.26,2001
neo2-48,Unown [F],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Uncommon,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.64,1.2,2001
neo2-49,Unown [M],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Uncommon,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.91,0.77,2001
neo2-50,Unown [N],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Uncommon,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.33,0.56,2001
neo2-51,Unown [U],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Uncommon,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.55,0.87,2001
neo2-52,Xatu,Pokémon,Stage 1,Stage 1,Psychic,Psychic,70.0,Natu,Uncommon,Sumiyoshi Kizuki,Unknown,178.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,1.25,1.2,2001
neo2-53,Caterpie,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Yuka Morii,Unknown,10.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.44,0.65,2001
neo2-54,Dunsparce,Pokémon,Basic,Basic,Colorless,Colorless,30.0,,Common,Yukiko Baba,Unknown,206.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.49,0.55,2001
neo2-55,Hoppip,Pokémon,Basic,Basic,Grass,Grass,30.0,,Common,Kagemaru Himeno,Unknown,187.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.33,0.31,2001
neo2-56,Kabuto,Pokémon,Stage 1,Stage 1,Water,Water,50.0,Mysterious Fossil,Common,Yuka Morii,Unknown,140.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.52,0.84,2001
neo2-57,Larvitar,Pokémon,Basic,Basic,Fighting,Fighting,40.0,,Common,Hironobu Yoshida,Unknown,246.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.49,0.4,2001
neo2-58,Mareep,Pokémon,Basic,Basic,Lightning,Lightning,50.0,,Common,Atsuko Nishida,Unknown,179.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.58,0.52,2001
neo2-59,Natu,Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Common,Sumiyoshi Kizuki,Unknown,177.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.47,0.36,2001
neo2-60,Omanyte,Pokémon,Stage 1,Stage 1,Fighting,Fighting,50.0,Mysterious Fossil,Common,Yuka Morii,Unknown,138.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.55,0.73,2001
neo2-61,Pineco,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Tomokazu Komiya,Unknown,204.0,2.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.57,0.54,2001
neo2-62,Poliwag,Pokémon,Basic,Basic,Water,Water,40.0,,Common,Aya Kusube,Unknown,60.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.57,0.67,2001
neo2-63,Sentret,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Common,Sumiyoshi Kizuki,Unknown,161.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.34,0.61,2001
neo2-64,Spinarak,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Yukiko Baba,Unknown,167.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.49,0.56,2001
neo2-65,Teddiursa,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Common,Miki Tanaka,Unknown,216.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.44,0.46,2001
neo2-66,Tyrogue,Pokémon,Baby,Baby,Fighting,Fighting,30.0,,Common,Miki Tanaka,Unknown,236.0,,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.39,0.68,2001
neo2-67,Unown [E],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Common,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.52,0.61,2001
neo2-68,Unown [I],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Common,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.49,0.63,2001
neo2-69,Unown [O],Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Common,CR CG gangs,Unknown,201.0,1.0,neo2,Neo Discovery,Neo,2001-06-01,75,75,2026/03/26,,,0.62,0.48,2001
